%  COMMENT 
%  NAME, DATE
@relation rec_system
@ATTRIBUTE Temp_max NUMERIC
@ATTRIBUTE time NUMERIC
@ATTRIBUTE slowCool {yes,no}
@ATTRIBUTE pH NUMERIC
@ATTRIBUTE leak {yes,no}
@ATTRIBUTE numberInorg NUMERIC
@ATTRIBUTE numberOrg NUMERIC
@ATTRIBUTE numberOxlike NUMERIC
@ATTRIBUTE numberComponents NUMERIC
@ATTRIBUTE orgavgpolMax NUMERIC
@ATTRIBUTE orgrefractivityMax NUMERIC
@ATTRIBUTE orgmaximalprojectionareaMax NUMERIC
@ATTRIBUTE orgmaximalprojectionradiusMax NUMERIC
@ATTRIBUTE orgmaximalprojectionsizeMax NUMERIC
@ATTRIBUTE orgminimalprojectionareaMax NUMERIC
@ATTRIBUTE orgminimalprojectionradiusMax NUMERIC
@ATTRIBUTE orgminimalprojectionsizeMax NUMERIC
@ATTRIBUTE orgavgpol_pHdependentMax NUMERIC
@ATTRIBUTE orgmolpolMax NUMERIC
@ATTRIBUTE orgvanderwaalsMax NUMERIC
@ATTRIBUTE orgASAMax NUMERIC
@ATTRIBUTE orgASA+Max NUMERIC
@ATTRIBUTE orgASA-Max NUMERIC
@ATTRIBUTE orgASA_HMax NUMERIC
@ATTRIBUTE orgASA_PMax NUMERIC
@ATTRIBUTE orgpolarsurfaceareaMax NUMERIC
@ATTRIBUTE orghbdamsaccMax NUMERIC
@ATTRIBUTE orghbdamsdonMax NUMERIC
@ATTRIBUTE orgavgpolMin NUMERIC
@ATTRIBUTE orgrefractivityMin NUMERIC
@ATTRIBUTE orgmaximalprojectionareaMin NUMERIC
@ATTRIBUTE orgmaximalprojectionradiusMin NUMERIC
@ATTRIBUTE orgmaximalprojectionsizeMin NUMERIC
@ATTRIBUTE orgminimalprojectionareaMin NUMERIC
@ATTRIBUTE orgminimalprojectionradiusMin NUMERIC
@ATTRIBUTE orgminimalprojectionsizeMin NUMERIC
@ATTRIBUTE orgavgpol_pHdependentMin NUMERIC
@ATTRIBUTE orgmolpolMin NUMERIC
@ATTRIBUTE orgvanderwaalsMin NUMERIC
@ATTRIBUTE orgASAMin NUMERIC
@ATTRIBUTE orgASA+Min NUMERIC
@ATTRIBUTE orgASA-Min NUMERIC
@ATTRIBUTE orgASA_HMin NUMERIC
@ATTRIBUTE orgASA_PMin NUMERIC
@ATTRIBUTE orgpolarsurfaceareaMin NUMERIC
@ATTRIBUTE orghbdamsaccMin NUMERIC
@ATTRIBUTE orghbdamsdonMin NUMERIC
@ATTRIBUTE orgavgpolArithAvg NUMERIC
@ATTRIBUTE orgrefractivityArithAvg NUMERIC
@ATTRIBUTE orgmaximalprojectionareaArithAvg NUMERIC
@ATTRIBUTE orgmaximalprojectionradiusArithAvg NUMERIC
@ATTRIBUTE orgmaximalprojectionsizeArithAvg NUMERIC
@ATTRIBUTE orgminimalprojectionareaArithAvg NUMERIC
@ATTRIBUTE orgminimalprojectionradiusArithAvg NUMERIC
@ATTRIBUTE orgminimalprojectionsizeArithAvg NUMERIC
@ATTRIBUTE orgavgpol_pHdependentArithAvg NUMERIC
@ATTRIBUTE orgmolpolArithAvg NUMERIC
@ATTRIBUTE orgvanderwaalsArithAvg NUMERIC
@ATTRIBUTE orgASAArithAvg NUMERIC
@ATTRIBUTE orgASA+ArithAvg NUMERIC
@ATTRIBUTE orgASA-ArithAvg NUMERIC
@ATTRIBUTE orgASA_HArithAvg NUMERIC
@ATTRIBUTE orgASA_PArithAvg NUMERIC
@ATTRIBUTE orgpolarsurfaceareaArithAvg NUMERIC
@ATTRIBUTE orghbdamsaccArithAvg NUMERIC
@ATTRIBUTE orghbdamsdonArithAvg NUMERIC
@ATTRIBUTE orgavgpolGeomAvg NUMERIC
@ATTRIBUTE orgrefractivityGeomAvg NUMERIC
@ATTRIBUTE orgmaximalprojectionareaGeomAvg NUMERIC
@ATTRIBUTE orgmaximalprojectionradiusGeomAvg NUMERIC
@ATTRIBUTE orgmaximalprojectionsizeGeomAvg NUMERIC
@ATTRIBUTE orgminimalprojectionareaGeomAvg NUMERIC
@ATTRIBUTE orgminimalprojectionradiusGeomAvg NUMERIC
@ATTRIBUTE orgminimalprojectionsizeGeomAvg NUMERIC
@ATTRIBUTE orgavgpol_pHdependentGeomAvg NUMERIC
@ATTRIBUTE orgmolpolGeomAvg NUMERIC
@ATTRIBUTE orgvanderwaalsGeomAvg NUMERIC
@ATTRIBUTE orgASAGeomAvg NUMERIC
@ATTRIBUTE orgASA+GeomAvg NUMERIC
@ATTRIBUTE orgASA-GeomAvg NUMERIC
@ATTRIBUTE orgASA_HGeomAvg NUMERIC
@ATTRIBUTE orgASA_PGeomAvg NUMERIC
@ATTRIBUTE orgpolarsurfaceareaGeomAvg NUMERIC
@ATTRIBUTE orghbdamsaccGeomAvg NUMERIC
@ATTRIBUTE orghbdamsdonGeomAvg NUMERIC
@ATTRIBUTE oxlikeavgpolMax NUMERIC
@ATTRIBUTE oxlikerefractivityMax NUMERIC
@ATTRIBUTE oxlikemaximalprojectionareaMax NUMERIC
@ATTRIBUTE oxlikemaximalprojectionradiusMax NUMERIC
@ATTRIBUTE oxlikemaximalprojectionsizeMax NUMERIC
@ATTRIBUTE oxlikeminimalprojectionareaMax NUMERIC
@ATTRIBUTE oxlikeminimalprojectionradiusMax NUMERIC
@ATTRIBUTE oxlikeminimalprojectionsizeMax NUMERIC
@ATTRIBUTE oxlikeavgpol_pHdependentMax NUMERIC
@ATTRIBUTE oxlikemolpolMax NUMERIC
@ATTRIBUTE oxlikevanderwaalsMax NUMERIC
@ATTRIBUTE oxlikeASAMax NUMERIC
@ATTRIBUTE oxlikeASA+Max NUMERIC
@ATTRIBUTE oxlikeASA-Max NUMERIC
@ATTRIBUTE oxlikeASA_HMax NUMERIC
@ATTRIBUTE oxlikeASA_PMax NUMERIC
@ATTRIBUTE oxlikepolarsurfaceareaMax NUMERIC
@ATTRIBUTE oxlikehbdamsaccMax NUMERIC
@ATTRIBUTE oxlikehbdamsdonMax NUMERIC
@ATTRIBUTE oxlikeavgpolMin NUMERIC
@ATTRIBUTE oxlikerefractivityMin NUMERIC
@ATTRIBUTE oxlikemaximalprojectionareaMin NUMERIC
@ATTRIBUTE oxlikemaximalprojectionradiusMin NUMERIC
@ATTRIBUTE oxlikemaximalprojectionsizeMin NUMERIC
@ATTRIBUTE oxlikeminimalprojectionareaMin NUMERIC
@ATTRIBUTE oxlikeminimalprojectionradiusMin NUMERIC
@ATTRIBUTE oxlikeminimalprojectionsizeMin NUMERIC
@ATTRIBUTE oxlikeavgpol_pHdependentMin NUMERIC
@ATTRIBUTE oxlikemolpolMin NUMERIC
@ATTRIBUTE oxlikevanderwaalsMin NUMERIC
@ATTRIBUTE oxlikeASAMin NUMERIC
@ATTRIBUTE oxlikeASA+Min NUMERIC
@ATTRIBUTE oxlikeASA-Min NUMERIC
@ATTRIBUTE oxlikeASA_HMin NUMERIC
@ATTRIBUTE oxlikeASA_PMin NUMERIC
@ATTRIBUTE oxlikepolarsurfaceareaMin NUMERIC
@ATTRIBUTE oxlikehbdamsaccMin NUMERIC
@ATTRIBUTE oxlikehbdamsdonMin NUMERIC
@ATTRIBUTE oxlikeavgpolArithAvg NUMERIC
@ATTRIBUTE oxlikerefractivityArithAvg NUMERIC
@ATTRIBUTE oxlikemaximalprojectionareaArithAvg NUMERIC
@ATTRIBUTE oxlikemaximalprojectionradiusArithAvg NUMERIC
@ATTRIBUTE oxlikemaximalprojectionsizeArithAvg NUMERIC
@ATTRIBUTE oxlikeminimalprojectionareaArithAvg NUMERIC
@ATTRIBUTE oxlikeminimalprojectionradiusArithAvg NUMERIC
@ATTRIBUTE oxlikeminimalprojectionsizeArithAvg NUMERIC
@ATTRIBUTE oxlikeavgpol_pHdependentArithAvg NUMERIC
@ATTRIBUTE oxlikemolpolArithAvg NUMERIC
@ATTRIBUTE oxlikevanderwaalsArithAvg NUMERIC
@ATTRIBUTE oxlikeASAArithAvg NUMERIC
@ATTRIBUTE oxlikeASA+ArithAvg NUMERIC
@ATTRIBUTE oxlikeASA-ArithAvg NUMERIC
@ATTRIBUTE oxlikeASA_HArithAvg NUMERIC
@ATTRIBUTE oxlikeASA_PArithAvg NUMERIC
@ATTRIBUTE oxlikepolarsurfaceareaArithAvg NUMERIC
@ATTRIBUTE oxlikehbdamsaccArithAvg NUMERIC
@ATTRIBUTE oxlikehbdamsdonArithAvg NUMERIC
@ATTRIBUTE oxlikeavgpolGeomAvg NUMERIC
@ATTRIBUTE oxlikerefractivityGeomAvg NUMERIC
@ATTRIBUTE oxlikemaximalprojectionareaGeomAvg NUMERIC
@ATTRIBUTE oxlikemaximalprojectionradiusGeomAvg NUMERIC
@ATTRIBUTE oxlikemaximalprojectionsizeGeomAvg NUMERIC
@ATTRIBUTE oxlikeminimalprojectionareaGeomAvg NUMERIC
@ATTRIBUTE oxlikeminimalprojectionradiusGeomAvg NUMERIC
@ATTRIBUTE oxlikeminimalprojectionsizeGeomAvg NUMERIC
@ATTRIBUTE oxlikeavgpol_pHdependentGeomAvg NUMERIC
@ATTRIBUTE oxlikemolpolGeomAvg NUMERIC
@ATTRIBUTE oxlikevanderwaalsGeomAvg NUMERIC
@ATTRIBUTE oxlikeASAGeomAvg NUMERIC
@ATTRIBUTE oxlikeASA+GeomAvg NUMERIC
@ATTRIBUTE oxlikeASA-GeomAvg NUMERIC
@ATTRIBUTE oxlikeASA_HGeomAvg NUMERIC
@ATTRIBUTE oxlikeASA_PGeomAvg NUMERIC
@ATTRIBUTE oxlikepolarsurfaceareaGeomAvg NUMERIC
@ATTRIBUTE oxlikehbdamsaccGeomAvg NUMERIC
@ATTRIBUTE oxlikehbdamsdonGeomAvg NUMERIC
@ATTRIBUTE inorg-water-moleratio NUMERIC
@ATTRIBUTE org-water-moleratio NUMERIC
@ATTRIBUTE orgacc-waterdonratio NUMERIC
@ATTRIBUTE orgdon-wateraccratio NUMERIC
@ATTRIBUTE inorg-org-moleratio NUMERIC
@ATTRIBUTE notwater-water-moleratio NUMERIC
@ATTRIBUTE Na {yes,no}
@ATTRIBUTE Li {yes,no}
@ATTRIBUTE Te {yes,no}
@ATTRIBUTE Br {yes,no}
@ATTRIBUTE K {yes,no}
@ATTRIBUTE C {yes,no}
@ATTRIBUTE F {yes,no}
@ATTRIBUTE I {yes,no}
@ATTRIBUTE Mo {yes,no}
@ATTRIBUTE O {yes,no}
@ATTRIBUTE N {yes,no}
@ATTRIBUTE P {yes,no}
@ATTRIBUTE S {yes,no}
@ATTRIBUTE V {yes,no}
@ATTRIBUTE Se {yes,no}
@ATTRIBUTE Zn {yes,no}
@ATTRIBUTE Co {yes,no}
@ATTRIBUTE Cl {yes,no}
@ATTRIBUTE Ga {yes,no}
@ATTRIBUTE Cs {yes,no}
@ATTRIBUTE Cr {yes,no}
@ATTRIBUTE Cu {yes,no}
@ATTRIBUTE Actinide {yes,no}
@ATTRIBUTE AlkaliMetal {yes,no}
@ATTRIBUTE Lanthanide {yes,no}
@ATTRIBUTE P1 {yes,no}
@ATTRIBUTE P2 {yes,no}
@ATTRIBUTE P3 {yes,no}
@ATTRIBUTE P4 {yes,no}
@ATTRIBUTE P5 {yes,no}
@ATTRIBUTE P6 {yes,no}
@ATTRIBUTE P7 {yes,no}
@ATTRIBUTE G1 {yes,no}
@ATTRIBUTE G2 {yes,no}
@ATTRIBUTE G3 {yes,no}
@ATTRIBUTE G4 {yes,no}
@ATTRIBUTE G5 {yes,no}
@ATTRIBUTE G6 {yes,no}
@ATTRIBUTE G7 {yes,no}
@ATTRIBUTE G8 {yes,no}
@ATTRIBUTE G9 {yes,no}
@ATTRIBUTE G10 {yes,no}
@ATTRIBUTE G11 {yes,no}
@ATTRIBUTE G12 {yes,no}
@ATTRIBUTE G13 {yes,no}
@ATTRIBUTE G14 {yes,no}
@ATTRIBUTE G15 {yes,no}
@ATTRIBUTE G16 {yes,no}
@ATTRIBUTE G17 {yes,no}
@ATTRIBUTE G18 {yes,no}
@ATTRIBUTE V0 {yes,no}
@ATTRIBUTE V1 {yes,no}
@ATTRIBUTE V2 {yes,no}
@ATTRIBUTE V3 {yes,no}
@ATTRIBUTE V4 {yes,no}
@ATTRIBUTE V5 {yes,no}
@ATTRIBUTE V6 {yes,no}
@ATTRIBUTE V7 {yes,no}
@ATTRIBUTE IonizationMax NUMERIC
@ATTRIBUTE EAMax NUMERIC
@ATTRIBUTE PaulingElectronegMax NUMERIC
@ATTRIBUTE PearsonElectronegMax NUMERIC
@ATTRIBUTE hardnessMax NUMERIC
@ATTRIBUTE AtomicRadiusMax NUMERIC
@ATTRIBUTE IonizationMin NUMERIC
@ATTRIBUTE EAMin NUMERIC
@ATTRIBUTE PaulingElectronegMin NUMERIC
@ATTRIBUTE PearsonElectronegMin NUMERIC
@ATTRIBUTE hardnessMin NUMERIC
@ATTRIBUTE AtomicRadiusMin NUMERIC
@ATTRIBUTE IonizationMean NUMERIC
@ATTRIBUTE EAMean NUMERIC
@ATTRIBUTE PaulingElectronegMean NUMERIC
@ATTRIBUTE PearsonElectronegMean NUMERIC
@ATTRIBUTE hardnessMean NUMERIC
@ATTRIBUTE AtomicRadiusMean NUMERIC
@ATTRIBUTE IonizationGeom NUMERIC
@ATTRIBUTE EAGeom NUMERIC
@ATTRIBUTE PaulingElectronegGeom NUMERIC
@ATTRIBUTE PearsonElectronegGeom NUMERIC
@ATTRIBUTE hardnessGeom NUMERIC
@ATTRIBUTE AtomicRadiusGeom NUMERIC
@ATTRIBUTE IonizationMaxWeighted NUMERIC
@ATTRIBUTE EAMaxWeighted NUMERIC
@ATTRIBUTE PaulingElectronegMaxWeighted NUMERIC
@ATTRIBUTE PearsonElectronegMaxWeighted NUMERIC
@ATTRIBUTE hardnessMaxWeighted NUMERIC
@ATTRIBUTE AtomicRadiusMaxWeighted NUMERIC
@ATTRIBUTE IonizationMinWeighted NUMERIC
@ATTRIBUTE EAMinWeighted NUMERIC
@ATTRIBUTE PaulingElectronegMinWeighted NUMERIC
@ATTRIBUTE PearsonElectronegMinWeighted NUMERIC
@ATTRIBUTE hardnessMinWeighted NUMERIC
@ATTRIBUTE AtomicRadiusMinWeighted NUMERIC
@ATTRIBUTE IonizationMeanWeighted NUMERIC
@ATTRIBUTE EAMeanWeighted NUMERIC
@ATTRIBUTE PaulingElectronegMeanWeighted NUMERIC
@ATTRIBUTE PearsonElectronegMeanWeighted NUMERIC
@ATTRIBUTE hardnessMeanWeighted NUMERIC
@ATTRIBUTE AtomicRadiusMeanWeighted NUMERIC
@ATTRIBUTE IonizationGeomWeighted NUMERIC
@ATTRIBUTE EAGeomWeighted NUMERIC
@ATTRIBUTE PaulingElectronegGeomWeighted NUMERIC
@ATTRIBUTE PearsonElectronegGeomWeighted NUMERIC
@ATTRIBUTE hardnessGeomWeighted NUMERIC
@ATTRIBUTE AtomicRadiusGeomWeighted NUMERIC
@ATTRIBUTE outcome {1,2}

@DATA

90.0000,48.0000,yes,2.0000,no,2,1,0,3,12.6500,34.0700,34.0700,3.5600,6.6200,27.2400,3.3600,6.5800,13.3600,13.2500,211.8000,211.8000,211.8000,0.0000,194.0400,17.7600,8.8800,0.0000,2.0000,12.6500,34.0700,34.0700,3.5600,6.6200,27.2400,3.3600,6.5800,13.3600,13.2500,211.8000,211.8000,211.8000,0.0000,194.0400,17.7600,8.8800,0.0000,2.0000,12.6500,34.0700,34.0700,3.5600,6.6200,27.2400,3.3600,6.5800,13.3600,13.2500,211.8000,211.8000,211.8000,0.0000,194.0400,17.7600,8.8800,0.0000,2.0000,12.6500,34.0700,34.0700,3.5600,6.6200,27.2400,3.3600,6.5800,13.3600,13.2500,211.8000,211.8000,211.8000,0.0000,194.0400,17.7600,8.8800,0.0000,2.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0196,0.0029,-0.0000,-0.0059,6.6875,0.0225,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,no,941,195,2.5500,568,373,171,650.9000,50.6000,1.6300,350.7000,300.1000,103,795.9500,122.8000,2.0900,459.3500,336.5500,137.0000,782.6218,99.3328,2.0387,446.3156,334.5703,132.7140,5.7515,1.1919,0.0156,3.4717,2.2798,0.6295,0.6666,0.0518,0.0017,0.3592,0.3073,0.1751,3.2090,0.6218,0.0086,1.9154,1.2936,0.4023,1.9580,0.2485,0.0051,1.1166,0.8371,0.3320,2
90.0000,48.0000,yes,2.0000,no,2,1,0,3,12.6500,34.0700,34.0700,3.5600,6.6200,27.2400,3.3600,6.5800,13.3600,13.2500,211.8000,211.8000,211.8000,0.0000,194.0400,17.7600,8.8800,0.0000,2.0000,12.6500,34.0700,34.0700,3.5600,6.6200,27.2400,3.3600,6.5800,13.3600,13.2500,211.8000,211.8000,211.8000,0.0000,194.0400,17.7600,8.8800,0.0000,2.0000,12.6500,34.0700,34.0700,3.5600,6.6200,27.2400,3.3600,6.5800,13.3600,13.2500,211.8000,211.8000,211.8000,0.0000,194.0400,17.7600,8.8800,0.0000,2.0000,12.6500,34.0700,34.0700,3.5600,6.6200,27.2400,3.3600,6.5800,13.3600,13.2500,211.8000,211.8000,211.8000,0.0000,194.0400,17.7600,8.8800,0.0000,2.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0190,0.0030,-0.0000,-0.0059,6.4129,0.0219,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,no,941,195,2.5500,568,373,171,650.9000,50.6000,1.6300,350.7000,300.1000,103,795.9500,122.8000,2.0900,459.3500,336.5500,137.0000,782.6218,99.3328,2.0387,446.3156,334.5703,132.7140,5.8329,1.2087,0.0158,3.5208,2.3121,0.6385,0.3489,0.0271,0.0009,0.1880,0.1609,0.0917,3.0909,0.6179,0.0083,1.8544,1.2365,0.3651,1.4265,0.1811,0.0037,0.8135,0.6098,0.2419,2
90.0000,48.0000,yes,2.0000,no,2,1,0,3,12.6500,34.0700,34.0700,3.5600,6.6200,27.2400,3.3600,6.5800,13.3600,13.2500,211.8000,211.8000,211.8000,0.0000,194.0400,17.7600,8.8800,0.0000,2.0000,12.6500,34.0700,34.0700,3.5600,6.6200,27.2400,3.3600,6.5800,13.3600,13.2500,211.8000,211.8000,211.8000,0.0000,194.0400,17.7600,8.8800,0.0000,2.0000,12.6500,34.0700,34.0700,3.5600,6.6200,27.2400,3.3600,6.5800,13.3600,13.2500,211.8000,211.8000,211.8000,0.0000,194.0400,17.7600,8.8800,0.0000,2.0000,12.6500,34.0700,34.0700,3.5600,6.6200,27.2400,3.3600,6.5800,13.3600,13.2500,211.8000,211.8000,211.8000,0.0000,194.0400,17.7600,8.8800,0.0000,2.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0170,0.0028,-0.0000,-0.0056,6.0806,0.0197,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,no,941,195,2.5500,568,373,171,650.9000,50.6000,1.6300,350.7000,300.1000,103,795.9500,122.8000,2.0900,459.3500,336.5500,137.0000,782.6218,99.3328,2.0387,446.3156,334.5703,132.7140,5.5734,1.1550,0.0151,3.3642,2.2092,0.6101,0.6871,0.0534,0.0017,0.3702,0.3168,0.1805,3.1303,0.6042,0.0084,1.8672,1.2630,0.3953,1.9569,0.2484,0.0051,1.1160,0.8366,0.3318,2
90.0000,48.0000,yes,1.0000,no,2,1,0,3,12.6500,34.0700,34.0700,3.5600,6.6200,27.2400,3.3600,6.5800,13.3600,13.2500,211.8000,211.8000,211.8000,0.0000,194.0400,17.7600,8.8800,0.0000,2.0000,12.6500,34.0700,34.0700,3.5600,6.6200,27.2400,3.3600,6.5800,13.3600,13.2500,211.8000,211.8000,211.8000,0.0000,194.0400,17.7600,8.8800,0.0000,2.0000,12.6500,34.0700,34.0700,3.5600,6.6200,27.2400,3.3600,6.5800,13.3600,13.2500,211.8000,211.8000,211.8000,0.0000,194.0400,17.7600,8.8800,0.0000,2.0000,12.6500,34.0700,34.0700,3.5600,6.6200,27.2400,3.3600,6.5800,13.3600,13.2500,211.8000,211.8000,211.8000,0.0000,194.0400,17.7600,8.8800,0.0000,2.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0204,0.0007,-0.0000,-0.0013,31.0822,0.0210,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,no,941,195,2.5500,568,373,171,650.9000,50.6000,1.6300,350.7000,300.1000,103,795.9500,122.8000,2.0900,459.3500,336.5500,137.0000,782.6218,99.3328,2.0387,446.3156,334.5703,132.7140,5.8957,1.2217,0.0160,3.5587,2.3370,0.6453,0.6814,0.0530,0.0017,0.3671,0.3142,0.1790,3.2885,0.6374,0.0088,1.9629,1.3256,0.4122,2.0043,0.2544,0.0052,1.1430,0.8568,0.3399,2
90.0000,48.0000,yes,2.0000,no,2,1,0,3,7.0800,17.8700,28.0500,3.8700,5.3000,17.0200,2.6000,7.5000,7.7600,7.3400,207.0800,207.0800,189.3300,17.7500,110.9800,96.1100,55.2800,0.0000,6.0000,7.0800,17.8700,28.0500,3.8700,5.3000,17.0200,2.6000,7.5000,7.7600,7.3400,207.0800,207.0800,189.3300,17.7500,110.9800,96.1100,55.2800,0.0000,6.0000,7.0800,17.8700,28.0500,3.8700,5.3000,17.0200,2.6000,7.5000,7.7600,7.3400,207.0800,207.0800,189.3300,17.7500,110.9800,96.1100,55.2800,0.0000,6.0000,7.0800,17.8700,28.0500,3.8700,5.3000,17.0200,2.6000,7.5000,7.7600,7.3400,207.0800,207.0800,189.3300,17.7500,110.9800,96.1100,55.2800,0.0000,6.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0326,0.0036,-0.0000,-0.0215,9.0958,0.0362,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,no,941,195,2.5500,568,373,171,650.9000,50.6000,1.6300,350.7000,300.1000,103,795.9500,122.8000,2.0900,459.3500,336.5500,137.0000,782.6218,99.3328,2.0387,446.3156,334.5703,132.7140,9.4431,1.9569,0.0256,5.7000,3.7431,1.0336,0.6399,0.0497,0.0016,0.3448,0.2950,0.1681,5.0415,1.0033,0.0136,3.0224,2.0191,0.6009,2.4582,0.3120,0.0064,1.4018,1.0509,0.4168,2
90.0000,48.0000,yes,2.0000,no,2,1,0,3,7.0800,17.8700,28.0500,3.8700,5.3000,17.0200,2.6000,7.5000,7.7600,7.3400,207.0800,207.0800,189.3300,17.7500,110.9800,96.1100,55.2800,0.0000,6.0000,7.0800,17.8700,28.0500,3.8700,5.3000,17.0200,2.6000,7.5000,7.7600,7.3400,207.0800,207.0800,189.3300,17.7500,110.9800,96.1100,55.2800,0.0000,6.0000,7.0800,17.8700,28.0500,3.8700,5.3000,17.0200,2.6000,7.5000,7.7600,7.3400,207.0800,207.0800,189.3300,17.7500,110.9800,96.1100,55.2800,0.0000,6.0000,7.0800,17.8700,28.0500,3.8700,5.3000,17.0200,2.6000,7.5000,7.7600,7.3400,207.0800,207.0800,189.3300,17.7500,110.9800,96.1100,55.2800,0.0000,6.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0312,0.0048,-0.0000,-0.0288,6.4951,0.0360,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,no,941,195,2.5500,568,373,171,650.9000,50.6000,1.6300,350.7000,300.1000,103,795.9500,122.8000,2.0900,459.3500,336.5500,137.0000,782.6218,99.3328,2.0387,446.3156,334.5703,132.7140,9.9697,2.0660,0.0270,6.0179,3.9519,1.0913,0.6238,0.0485,0.0016,0.3361,0.2876,0.1639,5.2967,1.0572,0.0143,3.1770,2.1197,0.6276,2.4937,0.3165,0.0065,1.4221,1.0661,0.4229,2
