Base Features,ChemAxon,Feature Selection,BCR Weighted,Model,TP,FP,FN,TN,Accuracy,BCR,Matthews
new,True,Postive Info,True,RandomForest,0.5425281495111335,0.11646431650673315,0.18358684170244288,0.1574206922796904,0.699948841790824,0.6609674498633418,0.3028535578622369
new,True,Postive Info,False,RandomForest,0.6218234659307847,0.07822425805261742,0.10429152528279158,0.19566075073380612,0.8174842166645908,0.7853803271618947,0.5554576529621482
new,True,Postive Info,True,SVM_PUK,0.6931241179078166,0.029917211004003335,0.03299087330575971,0.24396779778242025,0.9370919156902369,0.922666239168699,0.8424135489242724
new,True,Postive Info,False,SVM_PUK,0.7131940871645578,0.012289479304911916,0.012920904049018807,0.2615955294815117,0.9747896166460694,0.9686672422388765,0.9366632127551019
new + legacy,New,CFS,True,J48,0.5716589668525507,0.1492450343690594,0.15991505751057986,0.11918094126781013,0.6908399081203608,0.6127044432728302,0.2226880534791183
new + legacy,New,CFS,False,J48,0.6480303584685362,0.10967725692885774,0.08354366589459426,0.1587487187080118,0.806779077176548,0.7386044010675388,0.49354771548482396
new + legacy,New,CFS,True,KNN,0.6100109171256763,0.09878007886325105,0.12156310723745402,0.1696458967736185,0.7796568138992949,0.7329180086799545,0.45437348194553506
new + legacy,New,CFS,False,KNN,0.6100109171256763,0.09878007886325105,0.12156310723745402,0.1696458967736185,0.7796568138992949,0.7329180086799545,0.45437348194553506
new + legacy,New,CFS,True,LogisticRegression,0.4955681355612819,0.14847298625100974,0.23600588880184856,0.11995298938585981,0.6155211249471417,0.562137670805492,0.11501901936605816
new + legacy,New,CFS,False,LogisticRegression,0.705268641578563,0.04399431644048187,0.026305382784567472,0.22443165919638763,0.9297003007749506,0.900072685689048,0.8180576788146011
new + legacy,New,CFS,True,NaiveBayes,0.47456793464194325,0.10837573471633655,0.25700608972118727,0.160050240920533,0.6346181755624762,0.6224745078057001,0.22014379704289766
new + legacy,New,CFS,False,NaiveBayes,0.6115703372475584,0.05873875334133152,0.12000368711557208,0.20968722229553804,0.8212575595430964,0.808569221475893,0.5817454137027115
new + legacy,New,CFS,True,RandomForest,0.6332149022102281,0.13120272719715576,0.09835912215290248,0.13722324843971379,0.7704381506499419,0.6883829325398563,0.39343792091550195
new + legacy,New,CFS,False,RandomForest,0.6686840617885187,0.10229395408877279,0.06288996257461175,0.16613202154809678,0.8348160833366155,0.7664732953913593,0.5620377846560086
new + legacy,New,CFS,True,SVM_PUK,0.5734742623427335,0.13223975577718805,0.15809976202039708,0.13618621985968146,0.709660482202415,0.6456210395835296,0.28320203622231555
new + legacy,New,CFS,False,SVM_PUK,0.703502885029312,0.0505511909082412,0.02807113933381861,0.21787478472862837,0.9213776697579403,0.886652303768815,0.795739553059423
new + legacy,New,Postive Info,False,J48,0.6163688809902904,0.11841908764319657,0.12047662709652901,0.144735404269984,0.7611042852602744,0.6932492046546037,0.38553489776710687
new + legacy,New,Postive Info,False,KNN,0.6151543473432475,0.11069847818285565,0.12169116074357203,0.15245601373032489,0.7676103610735724,0.7070944082886963,0.40886111574611117
new + legacy,New,Postive Info,False,LogisticRegression,0.5913299710063831,0.10522966618680903,0.1455155370804363,0.1579248257263715,0.7492547967327545,0.7013188190157285,0.3856489529648193
new + legacy,New,Postive Info,False,NaiveBayes,0.4796010026498156,0.12890167733431293,0.25724450543700383,0.1342528145788676,0.6138538172286832,0.5805256807002953,0.1452989145561377
new + legacy,New,Postive Info,True,RandomForest,0.5909756740585457,0.10125495319717524,0.1458698340282739,0.1618995387160053,0.7528752127745509,0.7086304566738123,0.39807345060533733
new + legacy,New,Postive Info,False,RandomForest,0.6530660191398855,0.07044048662289969,0.08377948894693395,0.19271400529028082,0.8457800244301663,0.8093112398257658,0.609053765516679
new + legacy,New,Postive Info,True,SVM_PUK,0.7170598472389457,0.017535692822838022,0.019785660847873983,0.2456187990903425,0.9626786463292882,0.9532558306630708,0.9040423118922585
new + legacy,New,Postive Info,False,SVM_PUK,0.7296935038578233,0.006186075103840435,0.007152004228996208,0.2569684168093401,0.9866619206671634,0.9833931820043282,0.9656500430911623
new,True,CFS,True,J48,0.5402702148143005,0.16348186644110074,0.18372335035137854,0.11252456839322017,0.6527947832075207,0.5769622087076876,0.15069435195968006
new,True,CFS,False,J48,0.6424011820424105,0.11863169817039107,0.08159238312326869,0.15737473666392984,0.7997759187063403,0.7287436820916569,0.47955152363416403
new,True,CFS,True,KNN,0.5872188483817825,0.09604844787427493,0.1367747167838965,0.179957986960046,0.7671768353418285,0.7315447284271648,0.44498982346336197
new,True,CFS,False,KNN,0.5872188483817825,0.09604844787427493,0.1367747167838965,0.179957986960046,0.7671768353418285,0.7315447284271648,0.44498982346336197
new,True,CFS,True,LogisticRegression,0.5189381860553057,0.1479351330950367,0.20505537911037336,0.12807130173928422,0.64700948779459,0.5903937290869387,0.17146239102021146
new,True,CFS,False,LogisticRegression,0.6964641243110562,0.06024700300964392,0.027529440854622785,0.21575943182467702,0.9122235561357332,0.8718472094088565,0.7748101403249397
new,True,CFS,True,NaiveBayes,0.4875739681288114,0.109742270820794,0.23641959703686774,0.16626416401352692,0.6538381321423383,0.6379215198620928,0.25142286314234885
new,True,CFS,False,NaiveBayes,0.6215727779753502,0.05196778336281592,0.10242078719032893,0.224038651471505,0.8456114294468552,0.8351244433071856,0.6389495461351117
new,True,CFS,True,RandomForest,0.611551943915205,0.15537009968280652,0.11244162125047397,0.12063633515151438,0.7321882790667193,0.6408852467386138,0.2979176668627616
new,True,CFS,False,RandomForest,0.6501889085738533,0.12054247003917327,0.07380465659182565,0.15546396479514765,0.8056528733690009,0.7306605315348162,0.49057612767686337
new,True,CFS,True,SVM_PUK,0.5476474219693847,0.1324334984973626,0.1763461431962945,0.14357293633695833,0.691220358306343,0.6383027423409406,0.26508635760516985
new,True,CFS,False,SVM_PUK,0.6851577947814308,0.05838551875016322,0.03883577038424825,0.2176209160841577,0.9027787108655885,0.8674110768563028,0.7522272262544467
new + legacy,New,Postive Variance,True,J48,0.5702959614215964,0.14336848482808967,0.15815318118811966,0.1281823725621942,0.6984783339837907,0.6274643730196559,0.25081837396674966
new + legacy,New,Postive Variance,True,KNN,0.6083649331671003,0.10659567040191517,0.12008420944261594,0.1649551869883687,0.7733201201554689,0.7213034140153565,0.43606358027285463
new + legacy,New,Postive Variance,True,LogisticRegression,0.5241573806724997,0.13754682703658536,0.2042917619372164,0.13400403035369854,0.6581614110261983,0.606514602821837,0.2002553415638387
new + legacy,New,Postive Variance,True,NaiveBayes,0.5084633253343622,0.11622027237820406,0.21998581727535385,0.15533058501207983,0.6637939103464421,0.6350104318856784,0.24802399919927007
new + legacy,New,Postive Variance,True,RandomForest,0.581356376361091,0.10906486882986657,0.14709276624862502,0.16248598856041732,0.7438423649215083,0.6982185432749376,0.38137905238200126
legacy,False,Postive Info,True,J48,0.5667085092697132,0.16767028749698998,0.1604366166364488,0.10518458659684798,0.6718930958665612,0.5824286976181137,0.16626215524734253
legacy,False,Postive Info,False,J48,0.6273892568449267,0.1354908992027792,0.09975586906123544,0.13736397489105875,0.7647532317359855,0.683121988134131,0.3835613052312379
legacy,False,Postive Info,True,KNN,0.5983147228209946,0.14123253043170855,0.12883040308516736,0.1316223436621294,0.7299370664831241,0.6526083370608308,0.3097684817921808
legacy,False,Postive Info,False,KNN,0.5983147228209946,0.14123253043170855,0.12883040308516736,0.1316223436621294,0.7299370664831241,0.6526083370608308,0.3097684817921808
legacy,False,Postive Info,True,LogisticRegression,0.491088454639488,0.16788147789431732,0.23605667126667404,0.10497339619952065,0.5960618508390086,0.5300437856005584,0.05645883617538012
legacy,False,Postive Info,False,LogisticRegression,0.6453417228075031,0.07668864138472219,0.08180340309865873,0.1961662327091158,0.8415079555166189,0.803220198764019,0.6029594701164563
legacy,False,Postive Info,True,NaiveBayes,0.1729753028487286,0.22000946588026155,0.5541698230574333,0.05284540821357645,0.22582071106230506,0.2157793298605528,-0.518411238659413
legacy,False,Postive Info,False,NaiveBayes,0.21282447001902682,0.20912099470844342,0.5143206558871352,0.06373387938539458,0.2765583494044214,0.2631333016357989,-0.4272655139905189
legacy,False,Postive Info,True,RandomForest,0.6264411965335167,0.13214062350528652,0.10070392937264534,0.14071425058855144,0.7671554471220682,0.6886093819995496,0.39263001225055943
legacy,False,Postive Info,False,RandomForest,0.6688495404402167,0.09955904740022238,0.05829558546594539,0.1732958266936156,0.8421453671338324,0.777475190030197,0.5859670958031021
legacy,False,Postive Info,True,SVM_PUK,0.5722396886715447,0.15468819729170538,0.15490543723461728,0.1181666768021326,0.6904063654736773,0.6100214191003483,0.21998815827769483
legacy,False,Postive Info,False,SVM_PUK,0.6509984988540171,0.11387684565699491,0.07614662705214488,0.15897802843684306,0.8099765272908601,0.7389634240677165,0.501988095346561
legacy,True,Postive Info,True,J48,0.5675647364185028,0.13868715084136815,0.16233368856744,0.13141442417268906,0.6989791605911919,0.6320655951035965,0.2574821380553715
legacy,True,Postive Info,False,J48,0.6294800342208388,0.11914674286922376,0.10041839076510403,0.15095483214483346,0.7804348663656722,0.7106515674435248,0.4312183932998243
legacy,True,Postive Info,True,KNN,0.6011804184561585,0.106685934094465,0.1287180065297842,0.1634156409195922,0.7645960593757508,0.714332465485334,0.4185489933751063
legacy,True,Postive Info,False,KNN,0.6011804184561585,0.106685934094465,0.1287180065297842,0.1634156409195922,0.7645960593757508,0.714332465485334,0.4185489933751063
legacy,True,Postive Info,True,LogisticRegression,0.5266582719651519,0.17769533245278107,0.20324015302079082,0.09240624256127615,0.6190645145264281,0.531833362069882,0.06194776057606388
legacy,True,Postive Info,False,LogisticRegression,0.6308210807209844,0.11696347143882012,0.09907734426495832,0.1531381035752371,0.7839591842962215,0.7156117950543945,0.440882840850426
legacy,True,Postive Info,True,NaiveBayes,0.31275501221681457,0.17997135292012528,0.4171434127691283,0.09013022209393189,0.40288523431074647,0.3810906237048852,-0.21121114079593403
legacy,True,Postive Info,False,NaiveBayes,0.3386866417203368,0.17026435559561437,0.391211783265606,0.09983721941844283,0.4385238611387796,0.4168236464134955,-0.14774889546611736
legacy,True,Postive Info,True,RandomForest,0.6421725836141874,0.07461307996668078,0.08772584137175526,0.19548849504737645,0.8376610786615638,0.8017850365995538,0.5947989559397263
legacy,True,Postive Info,False,RandomForest,0.683571835476788,0.056660415460183744,0.04632658950915483,0.2134411595538735,0.8970129950306616,0.8633778071917263,0.7358792382272741
legacy,True,Postive Info,True,SVM_PUK,0.6477719187441081,0.07950498174194111,0.08212650624183472,0.19059659327211606,0.8383685120162242,0.7965650607764914,0.5913354188578782
legacy,True,Postive Info,False,SVM_PUK,0.7105871525911234,0.04168891205133902,0.0193112723948195,0.2284126629627182,0.9389998155538416,0.9095986040608126,0.8425789942001729
new,False,Postive Info,True,J48,0.5722764464333695,0.16316308632066798,0.16190754554778092,0.1026529216981815,0.674929368131551,0.582826576298714,0.16590396545680194
new,False,Postive Info,False,J48,0.6409249425193303,0.13765834437393262,0.09325904946182018,0.12815766364491682,0.7690826061642471,0.6775525659177415,0.37782634034788626
new,False,Postive Info,True,KNN,0.608001765509849,0.14421021420774238,0.12618222647130176,0.12160579381110707,0.729607559320956,0.6428068847050212,0.2922549572176672
new,False,Postive Info,False,KNN,0.608001765509849,0.14421021420774238,0.12618222647130176,0.12160579381110707,0.729607559320956,0.6428068847050212,0.2922549572176672
new,False,Postive Info,True,LogisticRegression,0.5138464719777608,0.17237737367953992,0.2203375200033898,0.09343863433930949,0.6072851063170703,0.5257020385660794,0.04893816909276235
new,False,Postive Info,False,LogisticRegression,0.6615634712550277,0.08774760978780748,0.0726205207261228,0.17806839823104192,0.8396318694860696,0.7854900943740515,0.5819898556543395
new,False,Postive Info,True,NaiveBayes,0.3098516026132031,0.17521590900459433,0.4243323893679474,0.09060009901425516,0.40045170162745825,0.3814364946799088,-0.20960315091548837
new,False,Postive Info,False,NaiveBayes,0.35809064734674584,0.1628163076620961,0.37609334463440475,0.10299970035675335,0.4610903477034992,0.4376122985913863,-0.11033974875188035
new,False,Postive Info,True,RandomForest,0.6179458570600239,0.13812076281664584,0.11623813492112664,0.12769524520220363,0.7456411022622276,0.6610333515434346,0.33130134551900764
new,False,Postive Info,False,RandomForest,0.6623565281375287,0.10057542624334757,0.07182746384362194,0.16524058177550188,0.8275971099130306,0.7619010614286803,0.5441026776918094
new,False,Postive Info,True,SVM_PUK,0.5964662825021242,0.16084460730244857,0.13771770947902645,0.10497140071640093,0.7014376832185252,0.6036615965404407,0.21363807922474617
new,False,Postive Info,False,SVM_PUK,0.6645950920108482,0.11897203079690705,0.06958889997030233,0.14684397722194242,0.8114390692327906,0.7288215672272199,0.49093077049792483
new + legacy,Both,Postive Info,True,J48,0.5661374582623455,0.13236439491878685,0.17023065838936294,0.13126748842950464,0.6974049466918502,0.6333717969936671,0.2561028123674346
new + legacy,Both,Postive Info,False,J48,0.6195382386027397,0.11912567223151088,0.11269035201032611,0.1486457371554232,0.7681839757581629,0.7006106280909006,0.40435818857313155
new + legacy,Both,Postive Info,True,KNN,0.6026490254269832,0.1066403751896597,0.13371909122472533,0.15699150815863175,0.7596405335856149,0.7069512140954959,0.40160791196435325
new + legacy,Both,Postive Info,False,KNN,0.6085222214746608,0.108546329363848,0.12370636913840515,0.15922508002308605,0.767747301497747,0.7128428048121536,0.4184788008932827
new + legacy,Both,Postive Info,True,LogisticRegression,0.5201960658018946,0.1430756633797402,0.21617205084981392,0.12055621996855125,0.6407522857704459,0.5818623942324821,0.1526424607739416
new + legacy,Both,Postive Info,False,LogisticRegression,0.5921466064205868,0.10937878223930882,0.14008198419247905,0.1583926271476253,0.7505392335682122,0.7001063577989606,0.3872763104553051
new + legacy,Both,Postive Info,True,NaiveBayes,0.4741286968981236,0.1274147857007417,0.26223941975358483,0.1362170976475498,0.6103457945456734,0.5802844416609354,0.14450532827526005
new + legacy,Both,Postive Info,False,NaiveBayes,0.5042912943839309,0.11871008580903826,0.22793729622913494,0.14906132357789584,0.6533526179618268,0.6226906228474041,0.22419835706185473
new + legacy,Both,Postive Info,True,RandomForest,0.606742101455651,0.10212345347972744,0.12548648915741512,0.1656479559072066,0.7723900573628576,0.72362046243417,0.43593149593427216
new + legacy,Both,Postive Info,False,RandomForest,0.6597793432660352,0.0641028019678248,0.07244924734703069,0.2036686074191093,0.8634479506851445,0.8308313830901,0.655331376500239
new + legacy,Both,Postive Info,True,SVM_PUK,0.7232390073106579,0.014290541355010223,0.008989583302407974,0.2534808680319239,0.9767198753425819,0.967177273137404,0.9403450117234434
new + legacy,Both,Postive Info,False,SVM_PUK,0.7279460500139819,0.002110144413862605,0.004282540599083897,0.26566126497307146,0.9936073149870535,0.9931354831788516,0.9837547987551496
new + legacy,False,Postive Info,True,J48,0.5705921039383337,0.16264868038593516,0.15912277136188807,0.10763644431384309,0.6782285482521768,0.5900856932612818,0.1809216209988916
new + legacy,False,Postive Info,False,J48,0.6248371314506626,0.1370470119838338,0.10487774384955913,0.13323811271594446,0.758075244166607,0.6746148226361708,0.3641330920723727
new + legacy,False,Postive Info,True,KNN,0.6045886170444794,0.14410032672421022,0.12512625825574236,0.126184797975568,0.7307734150200474,0.6476926429793901,0.30242662471445947
new + legacy,False,Postive Info,False,KNN,0.6045886170444794,0.14410032672421022,0.12512625825574236,0.126184797975568,0.7307734150200474,0.6476926429793901,0.30242662471445947
new + legacy,False,Postive Info,True,LogisticRegression,0.5391499584044479,0.1749487801232817,0.19056491689577387,0.09533634457649656,0.6344863029809444,0.5457876284709161,0.09000748965783534
new + legacy,False,Postive Info,False,LogisticRegression,0.6560726679074423,0.10066950321112937,0.07364220739277944,0.1696156214886489,0.8256882893960913,0.7633120777594422,0.5451061305242783
new + legacy,False,Postive Info,True,NaiveBayes,0.24459993457498352,0.18902505653593044,0.4851149407252383,0.08126006816384784,0.32586000273883137,0.3179225272882096,-0.3263357786701111
new + legacy,False,Postive Info,False,NaiveBayes,0.266697538555286,0.18199724719381366,0.4630173367449357,0.0882878775059646,0.3549854160612506,0.34606451912471703,-0.2749063927125623
new + legacy,False,Postive Info,True,RandomForest,0.6269219757299428,0.1370729402469215,0.10279289957027903,0.13321218445285674,0.7601341601827996,0.675995391478571,0.368140035541558
