%arff file generated by the Dark Reactions Project provided by Haverford College

@relation relation
@attribute boolean_crystallisation_outcome_manual_0 {True, False}
@attribute teflon_pouch_manual_0 {True, False}
@attribute reaction_temperature_manual_0 numeric
@attribute reaction_time_manual_0 numeric
@attribute reaction_pH_manual_0 numeric
@attribute pre_heat_standing_manual_0 numeric
@attribute F_mols_drp_0.02 numeric
@attribute Ir_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomPearsonElectronegativity_max_drp_0.02_gmean_molarity_drp_DRP numeric
@attribute Inorg_drpInorgAtomIonizationEnergy_geom_unw_drp_0.02_Max_drp_DRP numeric
@attribute Inorg_drpInorgAtomPaulingElectronegativity_max_drp_0.02_gmean_count_drp_DRP numeric
@attribute Mg_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomPearsonElectronegativity_geom_unw_drp_0.02_gmean_molarity_drp_DRP numeric
@attribute Inorg_mw_drprdkit_0_Range_drp_DRP numeric
@attribute P_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomPearsonElectronegativity_geom_unw_drp_0.02_gmean_count_drp_DRP numeric
@attribute Sr_mols_drp_0.02 numeric
@attribute Lu_mols_drp_0.02 numeric
@attribute Se_mols_drp_0.02 numeric
@attribute Ge_mols_drp_0.02 numeric
@attribute S_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomHardness_max_drp_0.02_Max_drp_DRP numeric
@attribute Org_mw_drprdkit_0_gmean_count_drp_DRP numeric
@attribute Au_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomPaulingElectronegativity_geom_unw_drp_0.02_gmean_molarity_drp_DRP numeric
@attribute Rh_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomHardness_range_drp_0.02_gmean_count_drp_DRP numeric
@attribute Pa_mols_drp_0.02 numeric
@attribute Cr_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomHardness_geom_stoich_drp_0.02_gmean_molarity_drp_DRP numeric
@attribute Dy_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomAtomicRadius_range_drp_0.02_Range_drp_DRP numeric
@attribute Ox_amount_count_drp_0.02 numeric
@attribute Ag_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomElectronAffinity_geom_stoich_drp_0.02_Range_drp_DRP numeric
@attribute Inorg_drpInorgAtomPearsonElectronegativity_max_drp_0.02_Range_drp_DRP numeric
@attribute Inorg_drpInorgAtomIonizationEnergy_geom_unw_drp_0.02_gmean_molarity_drp_DRP numeric
@attribute Tm_mols_drp_0.02 numeric
@attribute Li_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomPearsonElectronegativity_geom_stoich_drp_0.02_Max_drp_DRP numeric
@attribute Am_mols_drp_0.02 numeric
@attribute Fe_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomPearsonElectronegativity_range_drp_0.02_Max_drp_DRP numeric
@attribute Inorg_drpInorgAtomIonizationEnergy_geom_stoich_drp_0.02_gmean_molarity_drp_DRP numeric
@attribute Mo_mols_drp_0.02 numeric
@attribute W_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomElectronAffinity_range_drp_0.02_Max_drp_DRP numeric
@attribute U_mols_drp_0.02 numeric
@attribute Pt_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomAtomicRadius_range_drp_0.02_gmean_molarity_drp_DRP numeric
@attribute Inorg_drpInorgAtomPaulingElectronegativity_max_drp_0.02_Max_drp_DRP numeric
@attribute Inorg_drpInorgAtomPaulingElectronegativity_geom_unw_drp_0.02_Max_drp_DRP numeric
@attribute Inorg_drpInorgAtomPaulingElectronegativity_max_drp_0.02_gmean_molarity_drp_DRP numeric
@attribute Inorg_drpInorgAtomIonizationEnergy_geom_unw_drp_0.02_Range_drp_DRP numeric
@attribute Inorg_drpInorgAtomPearsonElectronegativity_range_drp_0.02_gmean_molarity_drp_DRP numeric
@attribute Inorg_mw_drprdkit_0_Max_drp_DRP numeric
@attribute Inorg_drpInorgAtomElectronAffinity_range_drp_0.02_gmean_count_drp_DRP numeric
@attribute Ti_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomElectronAffinity_geom_stoich_drp_0.02_gmean_count_drp_DRP numeric
@attribute Inorg_drpInorgAtomIonizationEnergy_range_drp_0.02_Max_drp_DRP numeric
@attribute Ac_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomIonizationEnergy_geom_stoich_drp_0.02_Max_drp_DRP numeric
@attribute Org_mw_drprdkit_0_Range_drp_DRP numeric
@attribute Inorg_drpInorgAtomAtomicRadius_geom_stoich_drp_0.02_gmean_count_drp_DRP numeric
@attribute Hf_mols_drp_0.02 numeric
@attribute Inorg_mw_drprdkit_0_gmean_count_drp_DRP numeric
@attribute Inorg_drpInorgAtomPaulingElectronegativity_geom_unw_drp_0.02_gmean_count_drp_DRP numeric
@attribute N_mols_drp_0.02 numeric
@attribute K_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomIonizationEnergy_max_drp_0.02_gmean_molarity_drp_DRP numeric
@attribute Rb_mols_drp_0.02 numeric
@attribute Sn_mols_drp_0.02 numeric
@attribute Org_amount_molarity_drp_0.02 numeric
@attribute Al_mols_drp_0.02 numeric
@attribute B_mols_drp_0.02 numeric
@attribute Ra_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomIonizationEnergy_range_drp_0.02_Range_drp_DRP numeric
@attribute Pr_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomIonizationEnergy_max_drp_0.02_Max_drp_DRP numeric
@attribute I_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomElectronAffinity_geom_unw_drp_0.02_gmean_count_drp_DRP numeric
@attribute Solv_mw_drprdkit_0_Range_drp_DRP numeric
@attribute Sc_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomElectronAffinity_max_drp_0.02_gmean_count_drp_DRP numeric
@attribute Bi_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomHardness_geom_unw_drp_0.02_gmean_count_drp_DRP numeric
@attribute Inorg_drpInorgAtomPearsonElectronegativity_geom_unw_drp_0.02_Max_drp_DRP numeric
@attribute Inorg_drpInorgAtomAtomicRadius_max_drp_0.02_gmean_count_drp_DRP numeric
@attribute Eu_mols_drp_0.02 numeric
@attribute Mn_mols_drp_0.02 numeric
@attribute Inorg_mw_drprdkit_0_gmean_molarity_drp_DRP numeric
@attribute Inorg_amount_molarity_drp_0.02 numeric
@attribute Inorg_drpInorgAtomIonizationEnergy_geom_stoich_drp_0.02_gmean_count_drp_DRP numeric
@attribute La_mols_drp_0.02 numeric
@attribute Solv_amount_molarity_drp_0.02 numeric
@attribute Inorg_drpInorgAtomIonizationEnergy_geom_stoich_drp_0.02_Range_drp_DRP numeric
@attribute C_mols_drp_0.02 numeric
@attribute In_mols_drp_0.02 numeric
@attribute Inorg_amount_count_drp_0.02 numeric
@attribute Inorg_drpInorgAtomPaulingElectronegativity_max_drp_0.02_Range_drp_DRP numeric
@attribute Pu_mols_drp_0.02 numeric
@attribute Ce_mols_drp_0.02 numeric
@attribute Pb_mols_drp_0.02 numeric
@attribute Ba_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomAtomicRadius_range_drp_0.02_Max_drp_DRP numeric
@attribute Solv_mw_drprdkit_0_Max_drp_DRP numeric
@attribute Inorg_drpInorgAtomPaulingElectronegativity_geom_unw_drp_0.02_Range_drp_DRP numeric
@attribute Inorg_drpInorgAtomAtomicRadius_max_drp_0.02_gmean_molarity_drp_DRP numeric
@attribute Inorg_drpInorgAtomElectronAffinity_geom_unw_drp_0.02_gmean_molarity_drp_DRP numeric
@attribute Inorg_drpInorgAtomPearsonElectronegativity_geom_stoich_drp_0.02_gmean_molarity_drp_DRP numeric
@attribute Inorg_drpInorgAtomAtomicRadius_max_drp_0.02_Range_drp_DRP numeric
@attribute Ar_mols_drp_0.02 numeric
@attribute Na_mols_drp_0.02 numeric
@attribute He_mols_drp_0.02 numeric
@attribute Solv_mw_drprdkit_0_gmean_molarity_drp_DRP numeric
@attribute Inorg_drpInorgAtomHardness_geom_unw_drp_0.02_gmean_molarity_drp_DRP numeric
@attribute Inorg_drpInorgAtomElectronAffinity_max_drp_0.02_Range_drp_DRP numeric
@attribute Org_amount_count_drp_0.02 numeric
@attribute Ne_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomAtomicRadius_geom_unw_drp_0.02_gmean_molarity_drp_DRP numeric
@attribute Inorg_drpInorgAtomIonizationEnergy_max_drp_0.02_gmean_count_drp_DRP numeric
@attribute Inorg_drpInorgAtomHardness_range_drp_0.02_gmean_molarity_drp_DRP numeric
@attribute Yb_mols_drp_0.02 numeric
@attribute As_mols_drp_0.02 numeric
@attribute O_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomIonizationEnergy_max_drp_0.02_Range_drp_DRP numeric
@attribute Inorg_drpInorgAtomElectronAffinity_geom_unw_drp_0.02_Range_drp_DRP numeric
@attribute Inorg_drpInorgAtomPearsonElectronegativity_range_drp_0.02_gmean_count_drp_DRP numeric
@attribute Inorg_drpInorgAtomAtomicRadius_range_drp_0.02_gmean_count_drp_DRP numeric
@attribute Org_mw_drprdkit_0_Max_drp_DRP numeric
@attribute Inorg_drpInorgAtomAtomicRadius_geom_unw_drp_0.02_Range_drp_DRP numeric
@attribute Zn_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomPaulingElectronegativity_geom_stoich_drp_0.02_Range_drp_DRP numeric
@attribute Inorg_drpInorgAtomHardness_range_drp_0.02_Range_drp_DRP numeric
@attribute Po_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomPaulingElectronegativity_geom_stoich_drp_0.02_gmean_molarity_drp_DRP numeric
@attribute Nb_mols_drp_0.02 numeric
@attribute Cd_mols_drp_0.02 numeric
@attribute Re_mols_drp_0.02 numeric
@attribute V_mols_drp_0.02 numeric
@attribute Fr_mols_drp_0.02 numeric
@attribute Tc_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomHardness_max_drp_0.02_gmean_molarity_drp_DRP numeric
@attribute Inorg_drpInorgAtomPearsonElectronegativity_geom_unw_drp_0.02_Range_drp_DRP numeric
@attribute Inorg_drpInorgAtomElectronAffinity_max_drp_0.02_gmean_molarity_drp_DRP numeric
@attribute Inorg_drpInorgAtomHardness_max_drp_0.02_gmean_count_drp_DRP numeric
@attribute Inorg_drpInorgAtomElectronAffinity_geom_stoich_drp_0.02_gmean_molarity_drp_DRP numeric
@attribute Inorg_drpInorgAtomAtomicRadius_geom_stoich_drp_0.02_Range_drp_DRP numeric
@attribute Co_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomElectronAffinity_max_drp_0.02_Max_drp_DRP numeric
@attribute Inorg_drpInorgAtomPaulingElectronegativity_range_drp_0.02_gmean_molarity_drp_DRP numeric
@attribute Ho_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomPearsonElectronegativity_geom_stoich_drp_0.02_gmean_count_drp_DRP numeric
@attribute Ox_amount_molarity_drp_0.02 numeric
@attribute Inorg_drpInorgAtomPaulingElectronegativity_geom_stoich_drp_0.02_Max_drp_DRP numeric
@attribute Kr_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomPearsonElectronegativity_max_drp_0.02_gmean_count_drp_DRP numeric
@attribute Inorg_drpInorgAtomElectronAffinity_geom_stoich_drp_0.02_Max_drp_DRP numeric
@attribute Ga_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomHardness_max_drp_0.02_Range_drp_DRP numeric
@attribute Inorg_drpInorgAtomAtomicRadius_geom_unw_drp_0.02_gmean_count_drp_DRP numeric
@attribute Inorg_drpInorgAtomHardness_geom_unw_drp_0.02_Max_drp_DRP numeric
@attribute Ca_mols_drp_0.02 numeric
@attribute H_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomPaulingElectronegativity_range_drp_0.02_Max_drp_DRP numeric
@attribute Inorg_drpInorgAtomPearsonElectronegativity_range_drp_0.02_Range_drp_DRP numeric
@attribute Tl_mols_drp_0.02 numeric
@attribute Er_mols_drp_0.02 numeric
@attribute Pd_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomAtomicRadius_geom_stoich_drp_0.02_Max_drp_DRP numeric
@attribute Inorg_drpInorgAtomPearsonElectronegativity_geom_stoich_drp_0.02_Range_drp_DRP numeric
@attribute Os_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomElectronAffinity_geom_unw_drp_0.02_Max_drp_DRP numeric
@attribute Nd_mols_drp_0.02 numeric
@attribute At_mols_drp_0.02 numeric
@attribute Th_mols_drp_0.02 numeric
@attribute Hg_mols_drp_0.02 numeric
@attribute Zr_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomAtomicRadius_geom_stoich_drp_0.02_gmean_molarity_drp_DRP numeric
@attribute Inorg_drpInorgAtomHardness_geom_stoich_drp_0.02_gmean_count_drp_DRP numeric
@attribute Inorg_drpInorgAtomHardness_geom_stoich_drp_0.02_Max_drp_DRP numeric
@attribute Inorg_drpInorgAtomHardness_geom_unw_drp_0.02_Range_drp_DRP numeric
@attribute Cs_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomHardness_geom_stoich_drp_0.02_Range_drp_DRP numeric
@attribute Inorg_drpInorgAtomHardness_range_drp_0.02_Max_drp_DRP numeric
@attribute Cl_mols_drp_0.02 numeric
@attribute Ni_mols_drp_0.02 numeric
@attribute Org_mw_drprdkit_0_gmean_molarity_drp_DRP numeric
@attribute Inorg_drpInorgAtomPaulingElectronegativity_range_drp_0.02_gmean_count_drp_DRP numeric
@attribute Np_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomElectronAffinity_range_drp_0.02_gmean_molarity_drp_DRP numeric
@attribute Inorg_drpInorgAtomPaulingElectronegativity_range_drp_0.02_Range_drp_DRP numeric
@attribute Inorg_drpInorgAtomPearsonElectronegativity_max_drp_0.02_Max_drp_DRP numeric
@attribute Ru_mols_drp_0.02 numeric
@attribute Pm_mols_drp_0.02 numeric
@attribute Tb_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomIonizationEnergy_geom_unw_drp_0.02_gmean_count_drp_DRP numeric
@attribute Si_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomIonizationEnergy_range_drp_0.02_gmean_molarity_drp_DRP numeric
@attribute Sm_mols_drp_0.02 numeric
@attribute Ta_mols_drp_0.02 numeric
@attribute Xe_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomElectronAffinity_range_drp_0.02_Range_drp_DRP numeric
@attribute Rn_mols_drp_0.02 numeric
@attribute Te_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomIonizationEnergy_range_drp_0.02_gmean_count_drp_DRP numeric
@attribute Inorg_drpInorgAtomAtomicRadius_max_drp_0.02_Max_drp_DRP numeric
@attribute Cu_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomPaulingElectronegativity_geom_stoich_drp_0.02_gmean_count_drp_DRP numeric
@attribute Br_mols_drp_0.02 numeric
@attribute Y_mols_drp_0.02 numeric
@attribute Solv_amount_count_drp_0.02 numeric
@attribute Sb_mols_drp_0.02 numeric
@attribute Be_mols_drp_0.02 numeric
@attribute Inorg_drpInorgAtomAtomicRadius_geom_unw_drp_0.02_Max_drp_DRP numeric
@attribute Gd_mols_drp_0.02 numeric
@attribute Solv_mw_drprdkit_0_gmean_count_drp_DRP numeric

@data
"True",?,"363.15","1440.0","7.0",?,"0.0","0.0","189.050340544","869.3","1.8501351302","0.0","189.050340544","99.648","0.0","431.046238819","0.0","0.0","0.0","0.0","0.0","339.6",?,"0.0","0.811441197991","0.0","0.0","0.0","0.0","140.01367104","0.0","0.0","0.0","0.0","139.6","179.1","329.910075889","0.0","0.0","529.8","0.0","0.0","0.0","329.910075889","0.0","0.0","0.0","0.0","0.0","0.0","2.1","2.1","0.811441197991","218.4","0.0","221.577","0.0","0.0","98.1025993539","0.0","0.0","869.3",?,"145.027583583","0.0","164.367460384","1.8501351302","0.0","0.0","329.910075889","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","869.3","0.0","98.1025993539","0.0","0.0","98.1025993539","0.0","319.23965919","529.8","145.027583583","0.0","0.0","72.0890743533","2.36152055432","752.214975921","0.0","502.581182348","218.4","0.0","0.0","2.0","0.47","0.0","0.0","0.0","0.0","0.0","18.015","0.47","63.6068978118","43.0263116712","189.050340544","48.0","0.0","2.97530267069","0.0","18.015","140.01367104","139.6","0.0","0.0","63.6068978118","752.214975921","0.0","0.0","0.0","509.665744011","218.4","139.6","0.0","0.0",?,"48.0","0.0","0.47","0.0","0.0","0.811441197991","0.0","0.0","0.0","1.74773843794","0.0","0.0","140.01367104","179.1","43.0263116712","319.23965919","43.0263116712","48.0","0.0","190.2","0.0","0.0","431.046238819","0.0","2.1","0.0","431.046238819","190.2","0.0","39.5","145.027583583","339.6","0.0","1005.1623647","0.0","0.0","0.0","0.0","0.0","171.0","179.1","0.0","190.2","0.0","0.0","0.0","0.0","0.0","63.6068978118","319.23965919","339.6","39.5","0.0","39.5","0.0","0.0","0.0",?,"0.0","0.0","0.0","0.0","529.8","0.0","0.0","0.0","752.214975921","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.613782116375","0.0","171.0","0.0","1.8501351302","0.0","0.0","1.0","0.0","0.0","171.0","0.0","18.015"
"False",?,"383.15","1440.0","7.0",?,"0.0","0.0",?,?,?,"0.0",?,?,"0.0",?,"0.0","0.0","0.0","0.0","0.0",?,?,"0.0",?,"0.0",?,"0.0","0.0",?,"0.0",?,"0.0","0.0",?,?,?,"0.0","0.0",?,"0.0","0.0",?,?,"0.0","0.0",?,"0.0","0.0",?,?,?,?,?,?,?,?,"0.0",?,?,"0.0",?,?,?,"0.0",?,?,"0.0","0.0",?,"0.0","0.0","0.0","0.0","0.0","0.0",?,"0.0",?,"0.0",?,?,"0.0",?,"0.0",?,?,?,"0.0","0.0",?,"0.0",?,"0.0","0.0",?,"0.0","0.0","0.0",?,"0.0","0.0","0.0","0.0",?,?,?,?,?,?,?,"0.0","0.0","0.0",?,?,?,"0.0","0.0",?,?,?,"0.0","0.0","0.0",?,?,?,?,?,?,"0.0",?,?,"0.0",?,"0.0","0.0","0.0","0.0","0.0","0.0",?,?,?,?,?,?,"0.0",?,?,"0.0",?,"0.0",?,"0.0",?,?,"0.0",?,?,?,"0.0","0.0",?,?,"0.0","0.0","0.0",?,?,"0.0",?,"0.0","0.0","0.0","0.0","0.0",?,?,?,?,"0.0",?,?,"0.0","0.0",?,?,"0.0",?,?,?,"0.0","0.0","0.0",?,"0.0",?,"0.0","0.0","0.0",?,"0.0","0.0",?,?,"0.0",?,"0.0","0.0","0.0","0.0","0.0",?,"0.0",?
"True",?,"363.15","1440.0","8.0",?,"0.0","0.0","185.087384653","869.3","1.8501351302","0.0","185.087384653","99.648","0.0","431.046238819","0.0","0.0","0.0","0.0","0.0","339.6","86.138","0.0","0.794431412839","0.0","0.0","0.0","0.0","137.078643254","0.0","0.0","0.0","0.0","139.6","179.1","322.994356642","0.0","0.0","529.8","0.0","0.0","0.0","322.994356642","0.0","0.0","0.0","0.0","0.0","0.0","2.1","2.1","0.794431412839","218.4","0.0","221.577","0.0","0.0","98.1025993539","0.0","0.0","869.3","0.0","145.027583583","0.0","164.367460384","1.8501351302","4.6321019759","0.0","322.994356642","0.0","0.0","2.31605098795","0.0","0.0","0.0","0.0","0.0","869.3","0.0","98.1025993539",?,"0.0","98.1025993539","0.0","319.23965919","529.8","145.027583583","0.0","0.0","70.5779116595","2.49134701459","752.214975921","0.0","0.0","218.4","9.2642039518","0.0","2.0","0.47","0.0","0.0","0.0","0.0","0.0",?,"0.47","62.2735422111","42.124375315","185.087384653","48.0","0.0","3.09881078565","0.0",?,"137.078643254","139.6","1.0","0.0","62.2735422111","752.214975921","0.0","0.0","0.0","7.47404104376","218.4","139.6","0.0","0.0","86.138","48.0","0.0","0.47","0.0","0.0","0.794431412839","0.0","0.0","0.0","1.88388324353","0.0","0.0","137.078643254","179.1","42.124375315","319.23965919","42.124375315","48.0","0.0","190.2","0.0","0.0","431.046238819","0.0","2.1","0.0","431.046238819","190.2","0.0","39.5","145.027583583","339.6","0.0","23.1605098795","0.0","0.0","0.0","0.0","0.0","171.0","179.1","0.0","190.2","0.0","0.0","0.0","0.0","0.0","62.2735422111","319.23965919","339.6","39.5","0.0","39.5","0.0","0.0","0.0","86.138","0.0","0.0","0.0","0.0","529.8","0.0","0.0","0.0","752.214975921","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.607463771059","0.0","171.0","0.0","1.8501351302","0.0","0.0","0.0","0.0","0.0","171.0","0.0",?
"True",?,"363.15","1440.0","6.0",?,"0.0","0.0",?,?,?,"0.0",?,?,"0.0",?,"0.0","0.0","0.0","0.0","0.0",?,?,"0.0",?,"0.0",?,"0.0","0.0",?,"0.0",?,"0.0","0.0",?,?,?,"0.0","0.0",?,"0.0","0.0",?,?,"0.0","0.0",?,"0.0","0.0",?,?,?,?,?,?,?,?,"0.0",?,?,"0.0",?,?,?,"0.0",?,?,"0.0","0.0",?,"0.0","0.0","0.0","0.0","0.0","0.0",?,"0.0",?,"0.0",?,?,"0.0",?,"0.0",?,?,?,"0.0","0.0",?,"0.0",?,"0.0","0.0",?,"0.0","0.0","0.0",?,"0.0","0.0","0.0","0.0",?,?,?,?,?,?,?,"0.0","0.0","0.0",?,?,?,"0.0","0.0",?,?,?,"0.0","0.0","0.0",?,?,?,?,?,?,"0.0",?,?,"0.0",?,"0.0","0.0","0.0","0.0","0.0","0.0",?,?,?,?,?,?,"0.0",?,?,"0.0",?,"0.0",?,"0.0",?,?,"0.0",?,?,?,"0.0","0.0",?,?,"0.0","0.0","0.0",?,?,"0.0",?,"0.0","0.0","0.0","0.0","0.0",?,?,?,?,"0.0",?,?,"0.0","0.0",?,?,"0.0",?,?,?,"0.0","0.0","0.0",?,"0.0",?,"0.0","0.0","0.0",?,"0.0","0.0",?,?,"0.0",?,"0.0","0.0","0.0","0.0","0.0",?,"0.0",?
"True",?,"363.15","1440.0","7.0",?,"0.0","0.0","190.530314326","869.3","1.8501351302","0.0","190.530314326","99.648","0.0","431.046238819","0.0","0.0","0.0","0.0","0.0","339.6",?,"0.0","0.817793536185","0.0","0.0","0.0","0.0","141.109763021","0.0","0.0","0.0","0.0","139.6","179.1","332.492765036","0.0","0.0","529.8","0.0","0.0","0.0","332.492765036","0.0","0.0","0.0","0.0","0.0","0.0","2.1","2.1","0.817793536185","218.4","0.0","221.577","0.0","0.0","98.1025993539","0.0","0.0","869.3",?,"145.027583583","0.0","164.367460384","1.8501351302","0.0","0.0","332.492765036","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","869.3","0.0","98.1025993539","0.0","0.0","98.1025993539","0.0","319.23965919","529.8","145.027583583","0.0","0.0","72.6534210755","2.3574678886","752.214975921","0.0","500.027754649","218.4","0.0","0.0","2.0","0.47","0.0","0.0","0.0","0.0","0.0","18.015","0.47","64.1048421204","43.3631416025","190.530314326","48.0","0.0","2.98524062675","0.0","18.015","141.109763021","139.6","0.0","0.0","64.1048421204","752.214975921","0.0","0.0","0.0","507.100158315","218.4","139.6","0.0","0.0",?,"48.0","0.0","0.47","0.0","0.0","0.817793536185","0.0","0.0","0.0","1.72969515046","0.0","0.0","141.109763021","179.1","43.3631416025","319.23965919","43.3631416025","48.0","0.0","190.2","0.0","0.0","431.046238819","0.0","2.1","0.0","431.046238819","190.2","0.0","39.5","145.027583583","339.6","0.0","1000.0555093","0.0","0.0","0.0","0.0","0.0","171.0","179.1","0.0","190.2","0.0","0.0","0.0","0.0","0.0","64.1048421204","319.23965919","339.6","39.5","0.0","39.5","0.0","0.0","0.0",?,"0.0","0.0","0.0","0.0","529.8","0.0","0.0","0.0","752.214975921","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.627772738145","0.0","171.0","0.0","1.8501351302","0.0","0.0","1.0","0.0","0.0","171.0","0.0","18.015"
"True",?,"363.15","1440.0","7.0",?,"0.0","0.0","188.700047324","869.3","1.8501351302","0.0","188.700047324","99.648","0.0","431.046238819","0.0","0.0","0.0","0.0","0.0","339.6","173.087","0.0","0.809937670679","0.0","0.0","0.0","0.0","139.754238343","0.0","0.0","0.0","0.0","139.6","179.1","329.29878229","0.0","0.0","529.8","0.0","0.0","0.0","329.29878229","0.0","0.0","0.0","0.0","0.0","0.0","2.1","2.1","0.809937670679","218.4","0.0","221.577","0.0","0.0","98.1025993539","0.0","0.0","869.3","0.0","145.027583583","0.0","164.367460384","1.8501351302","1.71590009648","0.0","329.29878229","0.0","0.0","0.857950048242","0.0","0.0","0.0","0.0","0.0","869.3","0.0","98.1025993539","0.0","0.0","98.1025993539","0.0","319.23965919","529.8","145.027583583","0.0","0.0","71.9554998041","2.36455373806","752.214975921","0.0","500.055509298","218.4","4.28975024121","0.0","2.0","0.47","0.0","0.0","0.0","0.0","0.0","18.015","0.47","63.4890399702","42.9465877985","188.700047324","48.0","0.0","2.97562799216","0.0","18.015","139.754238343","139.6","1.0","0.0","63.4890399702","752.214975921","0.0","0.0","0.0","507.149170512","218.4","139.6","0.0","0.0","173.087","48.0","0.0","0.47","0.0","0.0","0.809937670679","0.0","0.0","0.0","1.75347948396","0.0","0.0","139.754238343","179.1","42.9465877985","319.23965919","42.9465877985","48.0","0.0","190.2","0.0","0.0","431.046238819","0.0","2.1","0.0","431.046238819","190.2","0.0","39.5","145.027583583","339.6","0.0","1012.12231927","0.0","0.0","0.0","0.0","0.0","171.0","179.1","0.0","190.2","0.0","0.0","0.0","0.0","0.0","63.4890399702","319.23965919","339.6","39.5","0.0","39.5","0.0","1.71590009648","0.0","173.087","0.0","0.0","0.0","0.0","529.8","0.0","0.0","0.0","752.214975921","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.611074254097","0.0","171.0","0.0","1.8501351302","0.0","0.0","1.0","0.0","0.0","171.0","0.0","18.015"
